invoiceid;branch;city;customer type;product category;product name;unit price;quantity;tax;total;date;time;payment;cogs;gross margin percentage;gross income;rating
INV-008450;B;Araraquara;Não Filiada;Cardiovasculares;Sinvastatina 20mg 30 comprimidos - EMS;15.59;3;11.3;46.77;2026-06-20;12:35:22;Dinheiro;26.8;42.7;19.97;4.7
INV-008451;A;Bauru;Não Filiada;Gripe e Tosse;Cimegripe Dia e Noite 8 cápsulas - Cimed;13.47;1;8.0;13.47;2026-08-04;13:40:03;Cartão de Crédito;8.35;38.01;5.12;4.1
INV-008452;A;Bauru;Filiada;Cardiovasculares;Losartana 50mg 30 comprimidos - EMS;9.71;1;11.3;9.71;2026-07-17;13:06:29;Pix;5.97;38.52;3.74;3.6
INV-008453;A;Bauru;Não Filiada;Antialérgicos;Desloratadina 5mg 10 comprimidos - Eurofarma;16.63;1;5.2;16.63;2026-06-03;19:44:01;Cartão de Crédito;9.25;44.38;7.38;4.6
INV-008454;A;Araraquara;Filiada;Analgésicos;Neosaldina 30 comprimidos - Takeda;21.89;1;7.5;21.89;2026-07-22;15:21:20;Pix;12.09;44.77;9.8;4.1
INV-008455;B;São Carlos;Filiada;Diabetes;Metformina 850mg 30 comprimidos - EMS;8.39;1;9.5;8.39;2026-05-30;17:14:51;Pix;6.13;26.94;2.26;4.0
INV-008456;B;Jaú;Não Filiada;Cardiovasculares;Losartana 50mg 30 comprimidos - Medley;19.61;1;5.2;19.61;2026-06-17;09:41:36;Pix;13.9;29.12;5.71;3.7
INV-008457;A;Jaú;Filiada;Analgésicos;Dipirona 500mg 10 comprimidos - Neo Química;13.94;1;6.0;13.94;2026-06-29;20:02:42;Cartão de Crédito;9.58;31.28;4.36;5.0
INV-008458;B;Bauru;Filiada;Dermatológicos;Nebacetin 15g - Johnson & Johnson;13.56;5;11.3;67.8;2026-06-01;13:24:30;Cartão de Débito;47.14;30.47;20.66;4.1
INV-008459;A;Jaú;Filiada;Gastrointestinais;Omeprazol 20mg 28 cápsulas - Medley;9.99;2;12.5;19.98;2026-07-31;10:36:15;Cartão de Crédito;12.68;36.54;7.3;4.1
INV-008460;B;Bauru;Filiada;Gripe e Tosse;Benegrip 6 comprimidos - Hyper Pharma;14.34;2;7.5;28.68;2026-05-06;12:15:12;Cartão de Débito;20.25;29.39;8.43;5.0
INV-008461;A;Araraquara;Filiada;Analgésicos;Dipirona 500mg 10 comprimidos - Neo Química;13.25;1;10.2;13.25;2026-07-04;09:14:10;Cartão de Crédito;8.31;37.28;4.94;5.0
INV-008462;B;Jaú;Filiada;Analgésicos;Paracetamol 500mg 20 comprimidos - Neo Química;13.4;3;5.2;40.2;2026-07-11;15:03:19;Cartão de Crédito;22.8;43.28;17.4;4.7
INV-008463;C;Jaú;Não Filiada;Antialérgicos;Histamin 2mg 20 comprimidos - Neo Química;10.32;1;5.2;10.32;2026-05-05;15:48:25;Pix;6.13;40.6;4.19;5.0
INV-008464;B;Araraquara;Não Filiada;Gripe e Tosse;Benegrip 6 comprimidos - Hyper Pharma;15.83;2;8.0;31.66;2026-06-04;17:53:29;Cartão de Crédito;20.67;34.71;10.99;4.7
INV-008465;C;Jaú;Não Filiada;Gastrointestinais;Eno 100g - Haleon;11.86;3;8.0;35.58;2026-05-01;12:15:16;Pix;22.3;37.32;13.28;4.3
INV-008466;A;Bauru;Filiada;Cardiovasculares;Losartana 50mg 30 comprimidos - EMS;10.02;1;5.2;10.02;2026-05-17;12:41:09;Dinheiro;5.45;45.61;4.57;4.1
INV-008467;A;Jaú;Não Filiada;Gastrointestinais;Omeprazol 20mg 28 cápsulas - EMS;11.2;2;5.2;22.4;2026-06-03;13:32:23;Cartão de Crédito;16.6;25.89;5.8;3.8
INV-008468;C;Jaú;Não Filiada;Cardiovasculares;Enalapril 10mg 30 comprimidos - Medley;15.36;6;5.2;92.16;2026-05-13;08:20:26;Pix;66.56;27.78;25.6;4.4
INV-008469;C;Jaú;Filiada;Gastrointestinais;Simeticona 40mg 20 comprimidos - Cimed;11.69;1;7.5;11.69;2026-06-22;11:23:32;Dinheiro;6.79;41.92;4.9;4.6
INV-008470;A;Bauru;Filiada;Antibióticos;Amoxicilina 500mg 21 cápsulas - EMS;23.8;2;9.5;47.6;2026-06-14;19:59:02;Cartão de Débito;25.66;46.09;21.94;5.0
INV-008471;B;Jaú;Filiada;Antialérgicos;Loratadina 10mg 12 comprimidos - Neo Química;13.1;1;7.5;13.1;2026-06-15;08:42:06;Cartão de Crédito;8.28;36.79;4.82;3.8
INV-008472;A;Bauru;Não Filiada;Antialérgicos;Loratadina 10mg 12 comprimidos - EMS;14.43;1;6.0;14.43;2026-07-28;12:02:22;Cartão de Débito;8.22;43.04;6.21;4.3
INV-008473;B;São Carlos;Não Filiada;Diabetes;Metformina 850mg 30 comprimidos - EMS;8.48;1;7.5;8.48;2026-07-12;19:33:54;Cartão de Crédito;5.92;30.19;2.56;4.4
INV-008474;A;Bauru;Não Filiada;Gastrointestinais;Omeprazol 20mg 28 cápsulas - Medley;8.28;2;5.2;16.56;2026-05-03;14:18:28;Pix;10.67;35.57;5.89;4.8
INV-008475;A;Jaú;Não Filiada;Gripe e Tosse;Naldecon Dia 4 comprimidos - Reckitt;10.55;1;4.5;10.55;2026-06-11;13:57:13;Pix;6.48;38.58;4.07;4.3
INV-008476;A;Araraquara;Não Filiada;Analgésicos;Dipirona 500mg 20 comprimidos - Medley;13.03;1;11.3;13.03;2026-06-17;14:53:41;Pix;8.11;37.76;4.92;4.7
INV-008477;A;Jaú;Não Filiada;Gripe e Tosse;Vick VapoRub 30g - Kenvue;20.06;1;7.5;20.06;2026-08-05;21:05:56;Dinheiro;14.91;25.67;5.15;4.1
INV-008478;A;Jaú;Não Filiada;Antialérgicos;Allegra Pediátrico 60ml - Sanofi;37.44;1;8.0;37.44;2026-07-01;16:46:20;Cartão de Débito;21.77;41.85;15.67;4.4
INV-008479;B;Araraquara;Não Filiada;Diabetes;Metformina 850mg 30 comprimidos - Prati-Donaduzzi;11.9;4;10.2;47.6;2026-05-18;19:40:20;Cartão de Débito;25.17;47.12;22.43;4.1
INV-008480;A;São Carlos;Não Filiada;Antialérgicos;Allegra Pediátrico 60ml - Sanofi;40.49;1;7.5;40.49;2026-08-08;18:49:58;Cartão de Débito;26.18;35.34;14.31;3.8
INV-008481;B;São Carlos;Não Filiada;Antialérgicos;Levocetirizina 5mg 10 comprimidos - Eurofarma;16.24;3;12.5;48.72;2026-08-05;15:57:21;Pix;27.69;43.17;21.03;4.4
INV-008482;A;Araraquara;Não Filiada;Antibióticos;Amoxicilina 500mg 21 cápsulas - Eurofarma;28.39;2;7.5;56.78;2026-06-30;18:36:56;Cartão de Crédito;34.27;39.64;22.51;5.0
INV-008483;A;Jaú;Não Filiada;Gripe e Tosse;Mucosolvan Xarope 100ml - Boehringer Ingelheim;27.3;3;9.5;81.9;2026-07-01;15:54:16;Pix;43.86;46.45;38.04;4.6
INV-008484;B;Bauru;Filiada;Analgésicos;Paracetamol 500mg 20 comprimidos - Neo Química;13.43;1;9.5;13.43;2026-07-27;19:32:34;Cartão de Crédito;7.79;42.0;5.64;3.9
INV-008485;C;Jaú;Filiada;Cardiovasculares;Atenolol 25mg 30 comprimidos - Prati-Donaduzzi;10.27;2;6.0;20.54;2026-07-25;12:34:28;Pix;14.37;30.04;6.17;3.7
INV-008486;A;Bauru;Não Filiada;Antialérgicos;Desloratadina 5mg 10 comprimidos - Eurofarma;22.74;2;6.0;45.48;2026-07-16;11:14:01;Pix;33.53;26.28;11.95;4.6
INV-008487;B;Jaú;Não Filiada;Antialérgicos;Loratadina 10mg 12 comprimidos - Neo Química;14.09;1;7.5;14.09;2026-05-25;12:02:28;Cartão de Débito;8.51;39.6;5.58;3.9
INV-008488;C;Jaú;Filiada;Antialérgicos;Histamin 2mg 20 comprimidos - Neo Química;5.38;1;7.5;5.38;2026-06-26;18:26:53;Pix;3.16;41.26;2.22;4.6
INV-008489;A;Bauru;Filiada;Gripe e Tosse;Cimegripe Dia e Noite 8 cápsulas - Cimed;13.42;1;7.5;13.42;2026-06-07;08:36:43;Pix;9.83;26.75;3.59;3.6
INV-008490;A;Jaú;Não Filiada;Vitaminas e Suplementos;Redoxon 10 comprimidos efervescentes - Bayer;34.52;2;9.5;69.04;2026-05-06;15:21:56;Cartão de Crédito;43.61;36.83;25.43;4.6
INV-008491;A;São Carlos;Filiada;Gripe e Tosse;Fluimucil 600mg 16 sachês - Zambon;25.63;1;6.0;25.63;2026-08-08;14:27:19;Pix;13.91;45.73;11.72;4.7
INV-008492;A;Araraquara;Não Filiada;Antibióticos;Cefalexina 500mg 8 cápsulas - EMS;17.07;1;7.5;17.07;2026-05-17;19:54:54;Cartão de Crédito;11.48;32.75;5.59;4.2
INV-008493;C;Jaú;Filiada;Gastrointestinais;Eno 100g - Haleon;19.53;1;12.5;19.53;2026-08-07;14:03:29;Cartão de Crédito;12.21;37.48;7.32;4.3
INV-008494;A;São Carlos;Não Filiada;Antialérgicos;Allegra 120mg 10 comprimidos - Sanofi;48.26;1;8.0;48.26;2026-05-16;15:18:38;Pix;26.84;44.38;21.42;3.7
INV-008495;A;Jaú;Não Filiada;Vitaminas e Suplementos;Vitamina C 1g 10 comprimidos efervescentes - Cimed;20.4;4;6.0;81.6;2026-07-25;11:16:25;Pix;52.04;36.23;29.56;4.2
INV-008496;C;Araraquara;Não Filiada;Gastrointestinais;Estomazil 2 sachês - Hypera;6.49;1;8.0;6.49;2026-06-21;12:25:57;Cartão de Crédito;4.83;25.58;1.66;4.6
INV-008497;B;Jaú;Não Filiada;Antialérgicos;Loratadina 10mg 12 comprimidos - Neo Química;8.7;3;12.5;26.1;2026-07-07;15:37:52;Cartão de Débito;19.09;26.86;7.01;4.2
INV-008498;A;São Carlos;Não Filiada;Analgésicos;Dipirona 500mg 20 comprimidos - Medley;11.25;3;6.0;33.75;2026-06-19;12:33:39;Cartão de Crédito;23.03;31.76;10.72;4.2
INV-008499;B;Araraquara;Não Filiada;Gripe e Tosse;Benegrip 6 comprimidos - Hyper Pharma;9.81;1;7.5;9.81;2026-07-25;10:42:45;Pix;6.03;38.53;3.78;4.9
INV-008500;B;São Carlos;Filiada;Gripe e Tosse;Cimegripe 4 cápsulas - Cimed;10.25;1;6.0;10.25;2026-07-24;13:15:01;Pix;6.31;38.44;3.94;4.6
INV-008501;A;Jaú;Filiada;Antialérgicos;Loratadina 10mg 12 comprimidos - EMS;7.83;2;8.0;15.66;2026-05-23;12:49:43;Pix;10.16;35.12;5.5;4.8
INV-008502;B;São Carlos;Não Filiada;Gripe e Tosse;Cimegripe 4 cápsulas - Cimed;7.32;1;4.5;7.32;2026-08-06;16:48:03;Cartão de Crédito;4.89;33.2;2.43;4.5
INV-008503;A;Jaú;Não Filiada;Gripe e Tosse;Benegrip Multi 20 comprimidos - Hyper Pharma;20.02;1;8.0;20.02;2026-06-15;16:37:09;Cartão de Crédito;11.52;42.46;8.5;4.8
INV-008504;A;Araraquara;Não Filiada;Antialérgicos;Desloratadina 5mg 10 comprimidos - Eurofarma;12.18;4;7.5;48.72;2026-05-12;14:04:35;Pix;31.25;35.86;17.47;4.8
INV-008505;A;São Carlos;Filiada;Gastrointestinais;Omeprazol 20mg 28 cápsulas - EMS;9.52;1;5.2;9.52;2026-08-11;16:09:11;Cartão de Débito;6.86;27.94;2.66;4.9
INV-008506;A;Bauru;Filiada;Analgésicos;Paracetamol 750mg 20 comprimidos - EMS;8.56;1;8.0;8.56;2026-07-24;21:22:44;Pix;5.94;30.61;2.62;4.6
INV-008507;A;Araraquara;Não Filiada;Gripe e Tosse;Cimegripe Dia e Noite 8 cápsulas - Cimed;9.45;1;7.5;9.45;2026-08-04;14:01:51;Cartão de Débito;7.16;24.23;2.29;4.6
INV-008508;A;Bauru;Não Filiada;Gastrointestinais;Omeprazol 20mg 28 cápsulas - EMS;11.06;1;10.2;11.06;2026-05-15;12:18:22;Pix;7.64;30.92;3.42;4.4
INV-008509;B;São Carlos;Filiada;Diabetes;Metformina 850mg 30 comprimidos - Prati-Donaduzzi;8.55;1;6.0;8.55;2026-06-27;13:47:38;Pix;4.95;42.11;3.6;4.1
INV-008510;B;Araraquara;Não Filiada;Antialérgicos;Loratadina 10mg 12 comprimidos - Neo Química;10.05;1;11.3;10.05;2026-08-13;20:27:39;Cartão de Crédito;6.98;30.55;3.07;4.7
INV-008511;A;Araraquara;Filiada;Antialérgicos;Allegra Pediátrico 60ml - Sanofi;34.53;1;6.0;34.53;2026-05-31;16:24:50;Cartão de Débito;21.11;38.86;13.42;4.2
INV-008512;B;Jaú;Não Filiada;Gripe e Tosse;Cimegripe 4 cápsulas - Cimed;9.47;1;7.5;9.47;2026-08-11;13:18:11;Pix;7.03;25.77;2.44;4.1
INV-008513;A;Jaú;Não Filiada;Antibióticos;Amoxicilina 500mg 21 cápsulas - EMS;19.13;1;7.5;19.13;2026-05-20;18:45:46;Cartão de Crédito;13.25;30.74;5.88;4.0
INV-008514;A;Jaú;Não Filiada;Dermatológicos;Bepantol Derma 20g - Bayer;29.4;2;5.2;58.8;2026-05-02;19:03:46;Pix;36.41;38.08;22.39;4.6
INV-008515;B;Bauru;Filiada;Cardiovasculares;Sinvastatina 20mg 30 comprimidos - EMS;10.08;1;8.0;10.08;2026-07-01;17:10:57;Pix;7.05;30.06;3.03;4.4
INV-008516;A;Araraquara;Não Filiada;Vitaminas e Suplementos;Lavitan A-Z 60 comprimidos - Cimed;25.79;2;5.2;51.58;2026-05-10;14:52:39;Pix;32.48;37.03;19.1;4.0
INV-008517;A;Jaú;Não Filiada;Antialérgicos;Desloratadina 5mg 10 comprimidos - Eurofarma;17.4;1;7.5;17.4;2026-06-11;21:34:22;Cartão de Crédito;11.31;35.0;6.09;4.4
INV-008518;B;Jaú;Filiada;Cardiovasculares;Sinvastatina 20mg 30 comprimidos - EMS;8.92;1;6.0;8.92;2026-06-11;09:36:47;Cartão de Débito;4.77;46.52;4.15;4.0
INV-008519;A;São Carlos;Não Filiada;Gripe e Tosse;Naldecon Noite 4 comprimidos - Reckitt;12.68;6;9.5;76.08;2026-06-17;16:16:19;Cartão de Débito;55.24;27.39;20.84;4.9
INV-008520;A;São Carlos;Filiada;Antibióticos;Amoxicilina 500mg 21 cápsulas - EMS;27.71;1;9.5;27.71;2026-07-16;11:30:07;Cartão de Débito;14.98;45.94;12.73;4.4
INV-008521;A;Araraquara;Não Filiada;Vitaminas e Suplementos;Centrum Adultos 30 comprimidos - Haleon;43.43;1;11.3;43.43;2026-07-27;12:33:08;Pix;32.16;25.95;11.27;4.8
INV-008522;A;Araraquara;Não Filiada;Dermatológicos;Hidratante CeraVe 200ml - L'Oréal;58.57;1;8.0;58.57;2026-05-18;12:45:33;Cartão de Débito;44.46;24.09;14.11;4.3
INV-008523;A;São Carlos;Não Filiada;Antialérgicos;Allegra 120mg 10 comprimidos - Sanofi;53.56;1;7.5;53.56;2026-07-05;12:39:16;Pix;32.81;38.74;20.75;4.8
INV-008524;A;Jaú;Não Filiada;Gripe e Tosse;Vick Pyrena 5 sachês - Kenvue;14.57;1;12.5;14.57;2026-05-08;14:52:38;Cartão de Crédito;10.53;27.73;4.04;4.0
INV-008525;A;Bauru;Filiada;Gastrointestinais;Omeprazol 20mg 28 cápsulas - EMS;16.97;1;6.0;16.97;2026-07-05;19:36:31;Dinheiro;11.08;34.71;5.89;5.0
INV-008526;A;Bauru;Não Filiada;Gripe e Tosse;Naldecon Dia 4 comprimidos - Reckitt;11.73;1;11.3;11.73;2026-07-21;13:13:16;Cartão de Débito;8.79;25.06;2.94;3.5
INV-008527;A;Jaú;Não Filiada;Analgésicos;Paracetamol 750mg 20 comprimidos - EMS;9.22;1;10.2;9.22;2026-08-04;16:42:38;Cartão de Débito;6.37;30.91;2.85;4.9
INV-008528;A;Jaú;Filiada;Gastrointestinais;Omeprazol 20mg 28 cápsulas - Medley;8.61;1;8.0;8.61;2026-06-13;09:37:03;Cartão de Débito;6.5;24.51;2.11;4.3
INV-008529;A;Jaú;Filiada;Cardiovasculares;Losartana 50mg 30 comprimidos - EMS;12.6;1;7.5;12.6;2026-05-31;13:12:09;Pix;9.07;28.02;3.53;4.1
INV-008530;A;Jaú;Não Filiada;Vitaminas e Suplementos;Neutrofer 30 comprimidos - Marjan;37.48;1;9.5;37.48;2026-07-02;14:00:40;Cartão de Crédito;26.95;28.09;10.53;4.1
INV-008531;A;Jaú;Filiada;Antialérgicos;Loratadina 10mg 12 comprimidos - EMS;14.72;1;5.2;14.72;2026-05-11;14:53:12;Pix;10.84;26.36;3.88;3.6
INV-008532;A;Bauru;Não Filiada;Antibióticos;Amoxicilina 500mg 21 cápsulas - Eurofarma;19.78;1;5.2;19.78;2026-05-31;12:54:22;Pix;11.72;40.75;8.06;4.2
INV-008533;A;São Carlos;Não Filiada;Antialérgicos;Loratadina 10mg 12 comprimidos - EMS;16.38;2;10.2;32.76;2026-07-24;13:28:53;Cartão de Crédito;17.43;46.79;15.33;4.1
INV-008534;A;Araraquara;Não Filiada;Gripe e Tosse;Benegrip Multi 20 comprimidos - Hyper Pharma;19.96;1;4.5;19.96;2026-05-24;10:20:15;Cartão de Débito;11.07;44.54;8.89;3.7
INV-008535;C;Araraquara;Não Filiada;Cardiovasculares;Atenolol 25mg 30 comprimidos - Prati-Donaduzzi;8.04;1;5.2;8.04;2026-05-01;17:53:48;Cartão de Crédito;5.08;36.82;2.96;4.0
INV-008536;A;Jaú;Não Filiada;Gripe e Tosse;Mucosolvan Xarope 100ml - Boehringer Ingelheim;30.56;1;11.3;30.56;2026-07-04;16:52:09;Pix;19.24;37.04;11.32;5.0
INV-008537;A;Bauru;Filiada;Analgésicos;Dipirona 500mg 10 comprimidos - Neo Química;9.46;3;7.5;28.38;2026-07-15;20:04:33;Cartão de Crédito;19.04;32.91;9.34;4.4
INV-008538;A;Jaú;Filiada;Analgésicos;Paracetamol 750mg 20 comprimidos - EMS;16.48;2;9.5;32.96;2026-06-19;09:17:02;Cartão de Débito;20.36;38.23;12.6;4.5
INV-008539;B;Bauru;Não Filiada;Analgésicos;Paracetamol 500mg 20 comprimidos - Neo Química;12.04;2;8.0;24.08;2026-06-21;18:16:01;Cartão de Débito;16.62;30.98;7.46;4.4
INV-008540;C;Araraquara;Filiada;Cardiovasculares;Atenolol 25mg 30 comprimidos - Prati-Donaduzzi;5.79;1;4.5;5.79;2026-06-06;13:19:19;Cartão de Crédito;3.51;39.38;2.28;3.7
INV-008541;A;Bauru;Filiada;Gastrointestinais;Pantoprazol 40mg 28 comprimidos - Eurofarma;27.13;1;8.0;27.13;2026-06-28;17:19:22;Pix;17.48;35.57;9.65;4.2
INV-008542;A;Jaú;Não Filiada;Antialérgicos;Allegra 120mg 10 comprimidos - Sanofi;44.11;2;8.0;88.22;2026-05-13;12:31:13;Pix;66.76;24.33;21.46;4.3
INV-008543;A;São Carlos;Não Filiada;Antialérgicos;Loratadina 10mg 12 comprimidos - EMS;7.85;4;5.2;31.4;2026-07-23;19:50:56;Cartão de Crédito;22.15;29.46;9.25;4.0
INV-008544;B;Jaú;Filiada;Antialérgicos;Cetirizina 10mg 12 comprimidos - Cimed;12.25;2;6.0;24.5;2026-07-01;12:35:01;Cartão de Crédito;14.43;41.1;10.07;5.0
INV-008545;A;Jaú;Não Filiada;Antialérgicos;Loratadina 10mg 12 comprimidos - EMS;9.86;1;7.5;9.86;2026-07-12;21:01:30;Cartão de Crédito;6.72;31.85;3.14;3.0
INV-008546;A;Jaú;Não Filiada;Analgésicos;Dipirona 500mg 20 comprimidos - Medley;17.19;1;4.5;17.19;2026-05-05;09:40:54;Cartão de Débito;12.77;25.71;4.42;4.7
INV-008547;A;Jaú;Filiada;Antibióticos;Amoxicilina 500mg 21 cápsulas - Eurofarma;34.63;1;12.5;34.63;2026-07-21;10:00:20;Dinheiro;25.31;26.91;9.32;4.8
INV-008548;A;Bauru;Filiada;Analgésicos;Dipirona 500mg 10 comprimidos - Neo Química;13.64;1;7.5;13.64;2026-06-24;11:28:18;Pix;10.15;25.59;3.49;5.0
INV-008549;A;Araraquara;Não Filiada;Gastrointestinais;Omeprazol 20mg 28 cápsulas - Medley;11.9;1;5.2;11.9;2026-06-06;11:27:48;Dinheiro;8.65;27.31;3.25;3.9
INV-008550;A;Jaú;Filiada;Analgésicos;Dorflex 10 comprimidos - Sanofi;13.87;2;4.5;27.74;2026-05-20;19:25:18;Cartão de Débito;19.09;31.18;8.65;4.1
INV-008551;B;Bauru;Filiada;Gripe e Tosse;Benegrip 6 comprimidos - Hyper Pharma;10.47;2;9.5;20.94;2026-08-01;16:08:13;Cartão de Débito;15.83;24.4;5.11;4.4
INV-008552;A;Jaú;Filiada;Analgésicos;Ibuprofeno 600mg 20 comprimidos - Medley;20.06;1;10.2;20.06;2026-07-09;14:11:35;Pix;15.04;25.02;5.02;3.8
INV-008553;A;Bauru;Não Filiada;Gripe e Tosse;Benegrip Multi 20 comprimidos - Hyper Pharma;28.03;1;11.3;28.03;2026-06-23;14:24:57;Pix;17.98;35.85;10.05;3.9
INV-008554;A;São Carlos;Não Filiada;Gripe e Tosse;Naldecon Dia 4 comprimidos - Reckitt;14.01;1;8.0;14.01;2026-05-27;14:23:51;Cartão de Débito;7.36;47.47;6.65;4.5
INV-008555;A;Araraquara;Filiada;Analgésicos;Paracetamol 750mg 20 comprimidos - EMS;17.74;1;6.0;17.74;2026-08-03;12:58:19;Pix;11.26;36.53;6.48;4.3
INV-008556;A;Bauru;Não Filiada;Gripe e Tosse;Vick VapoRub 30g - Kenvue;16.25;1;6.0;16.25;2026-07-15;19:41:14;Cartão de Débito;10.52;35.26;5.73;4.1
INV-008557;A;São Carlos;Não Filiada;Antialérgicos;Desloratadina 5mg 10 comprimidos - Eurofarma;19.8;3;11.3;59.4;2026-07-29;21:24:44;Dinheiro;42.89;27.79;16.51;4.4
INV-008558;A;São Carlos;Filiada;Gastrointestinais;Omeprazol 20mg 28 cápsulas - EMS;16.92;2;8.0;33.84;2026-08-02;13:23:37;Pix;18.69;44.77;15.15;3.9
INV-008559;B;Jaú;Não Filiada;Diabetes;Metformina 850mg 30 comprimidos - Prati-Donaduzzi;11.54;1;10.2;11.54;2026-05-25;19:46:19;Cartão de Crédito;6.44;44.19;5.1;4.1
INV-008560;A;Bauru;Não Filiada;Gastrointestinais;Omeprazol 20mg 28 cápsulas - Medley;9.95;1;9.5;9.95;2026-06-18;17:04:12;Cartão de Crédito;5.25;47.24;4.7;5.0
INV-008561;A;Bauru;Filiada;Antibióticos;Amoxicilina 500mg 21 cápsulas - Eurofarma;21.23;1;11.3;21.23;2026-07-23;16:14:08;Cartão de Débito;13.65;35.7;7.58;5.0
INV-008562;A;São Carlos;Não Filiada;Analgésicos;Ibuprofeno 600mg 20 comprimidos - Medley;28.04;2;5.2;56.08;2026-07-10;19:50:56;Dinheiro;36.2;35.45;19.88;4.2
INV-008563;A;Araraquara;Não Filiada;Gripe e Tosse;Naldecon Noite 4 comprimidos - Reckitt;9.92;2;6.0;19.84;2026-06-02;11:42:27;Pix;14.14;28.73;5.7;4.9
INV-008564;B;São Carlos;Filiada;Diabetes;Metformina 850mg 30 comprimidos - Prati-Donaduzzi;11.44;3;4.5;34.32;2026-05-18;18:06:01;Cartão de Débito;19.79;42.34;14.53;4.2
INV-008565;A;Jaú;Filiada;Vitaminas e Suplementos;Redoxon 10 comprimidos efervescentes - Bayer;17.15;2;9.5;34.3;2026-07-19;15:51:06;Pix;17.9;47.81;16.4;4.3
INV-008566;C;Jaú;Filiada;Cardiovasculares;Enalapril 10mg 30 comprimidos - Medley;8.44;1;8.0;8.44;2026-07-15;15:24:39;Pix;4.52;46.45;3.92;5.0
INV-008567;A;Bauru;Não Filiada;Vitaminas e Suplementos;Neutrofer 30 comprimidos - Marjan;34.28;1;7.5;34.28;2026-06-15;10:21:15;Cartão de Débito;22.43;34.57;11.85;3.8
INV-008568;A;São Carlos;Não Filiada;Gripe e Tosse;Cimegripe Dia e Noite 8 cápsulas - Cimed;13.82;1;6.0;13.82;2026-07-15;10:20:02;Cartão de Crédito;9.58;30.68;4.24;4.2
INV-008569;C;Jaú;Não Filiada;Gastrointestinais;Estomazil 2 sachês - Hypera;7.5;1;8.0;7.5;2026-08-02;21:55:50;Cartão de Crédito;5.19;30.8;2.31;4.5
INV-008570;A;São Carlos;Não Filiada;Vitaminas e Suplementos;Lavitan A-Z 60 comprimidos - Cimed;28.52;1;12.5;28.52;2026-06-23;20:17:51;Dinheiro;17.36;39.13;11.16;4.1
INV-008571;B;Jaú;Não Filiada;Antialérgicos;Cetirizina 10mg 12 comprimidos - Cimed;15.39;4;6.0;61.56;2026-06-05;21:39:26;Cartão de Débito;35.98;41.55;25.58;3.8
INV-008572;A;Bauru;Não Filiada;Gripe e Tosse;Cimegripe Dia e Noite 8 cápsulas - Cimed;8.69;2;12.5;17.38;2026-05-18;12:46:17;Cartão de Crédito;12.16;30.03;5.22;4.3
INV-008573;C;Araraquara;Filiada;Cardiovasculares;Atenolol 25mg 30 comprimidos - Prati-Donaduzzi;5.76;1;7.5;5.76;2026-07-16;20:22:36;Cartão de Débito;3.77;34.55;1.99;4.0
INV-008574;A;Araraquara;Não Filiada;Gripe e Tosse;Naldecon Dia 4 comprimidos - Reckitt;13.36;1;5.2;13.36;2026-06-27;08:58:43;Cartão de Crédito;9.52;28.74;3.84;3.0
INV-008575;A;Bauru;Não Filiada;Vitaminas e Suplementos;Centrum Adultos 30 comprimidos - Haleon;37.27;1;9.5;37.27;2026-06-03;09:23:43;Dinheiro;20.88;43.98;16.39;3.8
INV-008576;A;São Carlos;Não Filiada;Analgésicos;Dipirona 500mg 20 comprimidos - Medley;19.57;3;7.5;58.71;2026-06-07;22:54:33;Cartão de Débito;39.35;32.98;19.36;4.4
INV-008577;B;Bauru;Filiada;Cardiovasculares;Sinvastatina 20mg 30 comprimidos - EMS;18.65;2;5.2;37.3;2026-05-02;14:36:45;Cartão de Débito;19.89;46.68;17.41;5.0
INV-008578;B;São Carlos;Filiada;Gripe e Tosse;Cimegripe 4 cápsulas - Cimed;6.92;2;7.5;13.84;2026-05-24;13:11:22;Cartão de Crédito;10.45;24.49;3.39;3.1
INV-008579;A;Araraquara;Filiada;Antibióticos;Amoxicilina 500mg 21 cápsulas - Eurofarma;21.04;2;7.5;42.08;2026-08-05;14:13:58;Dinheiro;28.48;32.32;13.6;4.5
INV-008580;A;Araraquara;Não Filiada;Gripe e Tosse;Naldecon Dia 4 comprimidos - Reckitt;15.73;4;6.0;62.92;2026-07-03;19:59:11;Cartão de Débito;41.43;34.15;21.49;4.8
INV-008581;B;Jaú;Filiada;Analgésicos;Paracetamol 500mg 20 comprimidos - Neo Química;11.91;1;10.2;11.91;2026-06-02;12:31:37;Cartão de Crédito;8.21;31.07;3.7;3.9
INV-008582;A;Bauru;Não Filiada;Analgésicos;Buscopan 10mg 20 comprimidos - Boehringer Ingelheim;19.55;1;6.0;19.55;2026-08-10;17:49:58;Pix;10.64;45.58;8.91;4.4
INV-008583;A;São Carlos;Não Filiada;Gripe e Tosse;Benegrip Multi 20 comprimidos - Hyper Pharma;20.1;2;8.0;40.2;2026-05-24;14:04:57;Pix;29.4;26.87;10.8;4.2
INV-008584;A;Araraquara;Não Filiada;Dermatológicos;Bepantol Derma 20g - Bayer;24.57;1;7.5;24.57;2026-08-11;12:02:35;Cartão de Crédito;16.46;33.01;8.11;4.7
INV-008585;A;São Carlos;Filiada;Dermatológicos;Protetor Solar FPS 50 40g - Mantecorp;65.06;1;8.0;65.06;2026-07-09;15:07:04;Cartão de Débito;35.69;45.14;29.37;4.1
